ID,Weight,Nested,Procedure,Stimulus,TargetType,CorrectResponse,StimType,BlockType,thisN,thisTrialN,thisRepN,response.keys,response.corr,response.rt,response.duration,practiceLoop.thisRepN,practiceLoop.thisTrialN,practiceLoop.thisN,practiceLoop.thisIndex,practiceLoop2.thisRepN,practiceLoop2.thisTrialN,practiceLoop2.thisN,practiceLoop2.thisIndex,practiceLoop3.thisRepN,practiceLoop3.thisTrialN,practiceLoop3.thisN,practiceLoop3.thisIndex,practiceLoop4.thisRepN,practiceLoop4.thisTrialN,practiceLoop4.thisN,practiceLoop4.thisIndex,thisRow.t,notes,TitlePage.started,NextPage.started,NbackTitle.started,TitlePage.stopped,NextPage.keys,NextPage.rt,NextPage.duration,Instructions1.started,NextPage_2.started,Instructions_1.started,Label_faces.started,Places_label.started,Face_image.started,Place_Image.started,Instructions1.stopped,NextPage_2.keys,NextPage_2.rt,NextPage_2.duration,Instructions5pt5.started,NextPage_5.started,Instructions_5pt5.started,Instructions5pt5.stopped,NextPage_5.keys,NextPage_5.rt,NextPage_5.duration,Instructions6.started,NextPage_6.started,Instructions_6.started,Instructions_6_Target.started,TargetImage.started,Instructions6.stopped,NextPage_6.keys,NextPage_6.rt,NextPage_6.duration,Instructions6pt1.started,NextPage_27.started,Instructions_7.started,TargetImage_2.started,Instructions_6_Match_2.started,Instructions6pt1.stopped,NextPage_27.keys,NextPage_27.rt,NextPage_27.duration,Instructions14.started,NextPage_7.started,Instructions_10.started,Instructions_6_Match_3.started,TargetImage_3.started,Instructions14.stopped,NextPage_7.keys,NextPage_7.rt,NextPage_7.duration,Instructions6pt2.started,NextPage_8.started,Instructions_6pt2.started,Instructions6pt2.stopped,NextPage_8.keys,NextPage_8.rt,NextPage_8.duration,PracticeTrial1_Cue.started,CueFix_1.started,CueTarget_1.started,CueTargetImage_1.started,Zero_back.started,CueFix_1.stopped,CueTarget_1.stopped,CueTargetImage_1.stopped,Zero_back.stopped,PracticeTrial1_Cue.stopped,PracticeTrial_Stim.started,response.started,Stim.started,Stim_LeftScreenInstruction.started,Stim_RightScreenInstruction.started,PracticeTrial_Stim.stopped,practiceLoop.response.keys,practiceLoop.response.corr,PracticeTrial_Feedback.started,Fix.started,Feedback.started,Fix.stopped,Feedback.stopped,PracticeTrial_Feedback.stopped,practiceLoop.response.rt,practiceLoop.response.duration,response.stopped,Stim.stopped,Stim_LeftScreenInstruction.stopped,Stim_RightScreenInstruction.stopped,InstructionsSpaceToContinue.started,NextPage_9.started,Instructions_Space.started,InstructionsSpaceToContinue.stopped,NextPage_9.keys,NextPage_9.rt,NextPage_9.duration,PracticeTrial2_Cue.started,CueFix_2.started,CueTarget_2.started,CueTargetImage_2.started,Zero_back_2.started,CueFix_2.stopped,CueTarget_2.stopped,CueTargetImage_2.stopped,Zero_back_2.stopped,PracticeTrial2_Cue.stopped,practiceLoop2.response.keys,practiceLoop2.response.corr,Instructions8.started,NextPage_10.started,Instructions_8.started,Instructions8.stopped,NextPage_10.keys,NextPage_10.rt,NextPage_10.duration,Instructions9.started,NextPage_12.started,Instructions_9.started,Example_Stim.started,Example_LeftScreenInstruction.started,Example_RightScreenInstruction.started,Instructions_12.started,Instructions9.stopped,NextPage_12.keys,NextPage_12.rt,NextPage_12.duration,Instructions21.started,NextPage_13.started,Instructions_21.started,One_Back_Example_Stim.started,Example_Stim_2.started,Example_LeftScreenInstruction_2.started,Example_RightScreenInstruction_2.started,Instructions21.stopped,NextPage_13.keys,NextPage_13.rt,NextPage_13.duration,Instructions24.started,NextPage_14.started,Instructions_24.started,Green_Border.started,Two_Back_Example_Stim.started,One_Back_Example_Stim_2.started,Example_Stim_3.started,Example_LeftScreenInstruction_3.started,Example_RightScreenInstruction_3.started,Instructions24.stopped,NextPage_14.keys,NextPage_14.rt,NextPage_14.duration,Instructions25.started,NextPage_15.started,Instructions_25.started,Two_Back_Example_Stim_2.started,One_Back_Example_Stim_3.started,Example_Stim_4.started,Example_LeftScreenInstruction_4.started,Example_RightScreenInstruction_4.started,Instructions25.stopped,NextPage_15.keys,NextPage_15.rt,NextPage_15.duration,Instructions15.started,NextPage_16.started,Instructions_15.started,Instructions15.stopped,NextPage_16.keys,NextPage_16.rt,NextPage_16.duration,Instructions32.started,NextPage_17.started,Instructions_32.started,Example_Stim_5.started,Example_LeftScreenInstruction_5.started,Example_RightScreenInstruction_5.started,Instructions32.stopped,NextPage_17.keys,NextPage_17.rt,NextPage_17.duration,Instructions27.started,NextPage_18.started,Instructions_27.started,Example_Stim_6.started,Example_LeftScreenInstruction_6.started,Example_RightScreenInstruction_6.started,Instructions27.stopped,NextPage_18.keys,NextPage_18.rt,NextPage_18.duration,Instructions33.started,NextPage_19.started,Instructions_33.started,Example_Stim_7.started,Example_LeftScreenInstruction_7.started,Example_RightScreenInstruction_7.started,Instructions33.stopped,NextPage_19.keys,NextPage_19.rt,NextPage_19.duration,Instructions26.started,NextPage_20.started,Instructions_26.started,One_Back_Example_Stim_4.started,Example_Stim_8.started,Example_LeftScreenInstruction_8.started,Example_RightScreenInstruction_8.started,Instructions26.stopped,NextPage_20.keys,NextPage_20.rt,NextPage_20.duration,Instructions34.started,NextPage_21.started,Instructions.started,Example_Stim_9.started,Example_LeftScreenInstruction_9.started,Example_RightScreenInstruction_9.started,Instructions34.stopped,NextPage_21.keys,NextPage_21.rt,NextPage_21.duration,Instructions28.started,NextPage_22.started,Instructions_28.started,Two_Back_Example_Stim_3.started,One_Back_Example_Stim_5.started,Example_Stim_10.started,Example_LeftScreenInstruction_10.started,Example_RightScreenInstruction_10.started,Instructions28.stopped,NextPage_22.keys,NextPage_22.rt,NextPage_22.duration,Instructions_31.started,NextPage_28.started,Instructions_4.started,Example_Stim_12.started,Example_LeftScreenInstruction_12.started,Example_RightScreenInstruction_12.started,Instructions_31.stopped,NextPage_28.keys,NextPage_28.rt,NextPage_28.duration,Instructions29.started,NextPage_23.started,Instructions_29.started,Green_Border_2.started,Two_Back_Example_Stim_4.started,One_Back_Example_Stim_6.started,Example_Stim_11.started,Example_LeftScreenInstruction_11.started,Example_RightScreenInstruction_11.started,Instructions29.stopped,NextPage_23.keys,NextPage_23.rt,NextPage_23.duration,Instructions22.started,NextPage_24.started,Instructions_22.started,Instructions22.stopped,NextPage_24.keys,NextPage_24.rt,NextPage_24.duration,Instructions30.started,NextPage_25.started,Instructions_30.started,Instructions30.stopped,NextPage_25.keys,NextPage_25.rt,NextPage_25.duration,practiceLoop3.response.keys,practiceLoop3.response.corr,practiceLoop3.response.rt,practiceLoop3.response.duration,practiceLoop4.response.keys,practiceLoop4.response.corr,Instructions36.started,NextPage_26.started,Instructions_36.started,magenta_fixcross.started,Instructions_37.started,Instructions36.stopped,NextPage_26.keys,NextPage_26.rt,NextPage_26.duration,Instructions_5.started,NextPage_29.started,Instructions_38.started,Please enter the Subject ID:,Please enter the Session Number:,Enter subject's handedness:,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.889330457896,285.90673574991524,285.90673574991524,285.90673574991524,285.90673574991524,285.90673574991524,291.181861625053,space,5.257721874862909,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AANNNAAA,1,Right,2026-04-13_10h12.33.000,EmoNback_Practice,,2025.1.1,60,2026-04-13 10h12.38.194441 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.18430212466046,291.2035052077845,291.2035052077845,291.2035052077845,291.2035052077845,291.2035052077845,291.2035052077845,291.2035052077845,296.8995677498169,space,5.686963917221874,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AANNNAAA,1,Right,2026-04-13_10h12.33.000,EmoNback_Practice,,2025.1.1,60,2026-04-13 10h12.38.194441 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.9013389577158,296.91767170792446,296.91767170792446,296.91767170792446,296.91767170792446,296.91767170792446,297.9044275828637,space,0.9850146672688425,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AANNNAAA,1,Right,2026-04-13_10h12.33.000,EmoNback_Practice,,2025.1.1,60,2026-04-13 10h12.38.194441 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.90639454172924,297.92411224963143,297.92411224963143,297.92411224963143,297.92411224963143,297.92411224963143,297.92411224963143,297.92411224963143,297.92411224963143,298.68871966702864,space,0.7535525001585484,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AANNNAAA,1,Right,2026-04-13_10h12.33.000,EmoNback_Practice,,2025.1.1,60,2026-04-13 10h12.38.194441 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.6922247498296,298.70440812502056,298.70440812502056,316.18248558277264,space,17.46782512497157,None,,,,,,,,,,,,,,,,,,,,,,,,,,AANNNAAA,1,Right,2026-04-13_10h12.33.000,EmoNback_Practice,,2025.1.1,60,2026-04-13 10h12.38.194441 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.18360941670835,316.19988129194826,316.19988129194826,316.829033666756,space,0.6155918333679438,None,,,,,,,,,,,,,,,,,,,AANNNAAA,1,Right,2026-04-13_10h12.33.000,EmoNback_Practice,,2025.1.1,60,2026-04-13 10h12.38.194441 -0500,
1,1,None,PracticeTrialsPROC,VM Stimuli/PracticeFO2.bmp,nontarget,Nontarget,NegFace,2-Back,0,0,0,None,0,,,,,,,,,,,0,0,0,0,,,,,316.8737760828808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.86012612469494,316.8737760828808,316.8737760828808,316.8737760828808,316.8737760828808,318.83965666685253,,,318.84217954194173,318.8525330000557,319.33238520799205,319.3561113746837,320.8471541670151,320.823267666623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,,,,,,,,,,,,,,,,,AANNNAAA,1,Right,2026-04-13_10h12.33.000,EmoNback_Practice,,2025.1.1,60,2026-04-13 10h12.38.194441 -0500,
2,1,None,PracticeTrialsPROC,VM Stimuli/PracticeFO4.bmp,nontarget,Nontarget,NegFace,2-Back,1,1,0,None,0,,,,,,,,,,,0,1,1,1,,,,,320.8471541670151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.83165899990126,320.8471541670151,320.8471541670151,320.8471541670151,320.8471541670151,322.83032770780846,,,322.83226641686633,322.8423094167374,323.3318821247667,323.3421992920339,324.83525187475607,324.81480212463066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,,,,,,,,,,,,,,,,,AANNNAAA,1,Right,2026-04-13_10h12.33.000,EmoNback_Practice,,2025.1.1,60,2026-04-13 10h12.38.194441 -0500,
3,1,None,PracticeTrialsPROC,VM Stimuli/PracticeFO2.bmp,target,Target,NegFace,2-Back,2,2,0,left,1,1.5074699996039271,None,,,,,,,,,0,2,2,2,,,,,324.83525187475607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.8194935419597,324.83525187475607,324.83525187475607,324.83525187475607,324.83525187475607,326.81877962499857,,,326.82064629206434,326.8306613327004,327.32624154165387,327.32624154165387,328.8349877917208,328.8146504997276,,,326.8306613327004,326.8306613327004,326.8306613327004,326.8306613327004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,1.5074699996039271,None,,,,,,,,,,,,,,,AANNNAAA,1,Right,2026-04-13_10h12.33.000,EmoNback_Practice,,2025.1.1,60,2026-04-13 10h12.38.194441 -0500,
4,1,None,PracticeTrialsPROC,VM Stimuli/PracticeFO4.bmp,target,Target,NegFace,2-Back,3,3,0,right,0,1.2876035002991557,0.11305566597729921,,,,,,,,,0,3,3,3,,,,,328.8349877917208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.81935020769015,328.8349877917208,328.8349877917208,328.8349877917208,328.8349877917208,330.8273325418122,,,330.82954066665843,330.8401551246643,331.33164645778015,331.3418554998934,332.840857333038,332.81741720763966,,,330.8401551246643,330.8401551246643,330.8401551246643,330.8401551246643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,1.2876035002991557,0.11305566597729921,,,,,,,,,,,,,,,AANNNAAA,1,Right,2026-04-13_10h12.33.000,EmoNback_Practice,,2025.1.1,60,2026-04-13 10h12.38.194441 -0500,
5,1,None,PracticeTrialsPROC,VM Stimuli/PracticeFO1.bmp,nontarget,Nontarget,NegFace,2-Back,4,4,0,None,0,,,,,,,,,,,0,4,4,4,,,,,332.840857333038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.8256438327953,332.840857333038,332.840857333038,332.840857333038,332.840857333038,334.8347609578632,,,334.8366565830074,334.84679991705343,335.3470434169285,335.3647202500142,,336.835004332941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,,,,,,,,,,,,,,,,,AANNNAAA,1,Right,2026-04-13_10h12.33.000,EmoNback_Practice,,2025.1.1,60,2026-04-13 10h12.38.194441 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.8364977077581,336.84801141684875,336.84801141684875,338.0030869166367,space,1.147594999987632,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AANNNAAA,1,Right,2026-04-13_10h12.33.000,EmoNback_Practice,,2025.1.1,60,2026-04-13 10h12.38.194441 -0500,
1,1,None,PracticeTrialsPROC,VM Stimuli/Place1.bmp,nontarget,Nontarget,Place,2-Back,0,0,0,None,0,,,,,,,,,,,,,,,0,0,0,0,338.0410245000385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.024648624938,338.0410245000385,338.0410245000385,338.0410245000385,338.0410245000385,340.003253582865,,,340.0052236248739,340.01511991675943,340.5038972077891,340.51440824987367,342.020332749933,341.99784683296457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,,,,,,,,,,,,,AANNNAAA,1,Right,2026-04-13_10h12.33.000,EmoNback_Practice,,2025.1.1,60,2026-04-13 10h12.38.194441 -0500,
2,1,None,PracticeTrialsPROC,VM Stimuli/Place5.bmp,nontarget,Nontarget,Place,2-Back,1,1,0,None,0,,,,,,,,,,,,,,,0,1,1,1,342.020332749933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.0047200829722,342.020332749933,342.020332749933,342.020332749933,342.020332749933,344.0136006246321,,,344.01566575001925,344.0310227498412,344.50107208266854,344.52434241678566,346.01303024962544,345.99206233303994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,,,,,,,,,,,,,AANNNAAA,1,Right,2026-04-13_10h12.33.000,EmoNback_Practice,,2025.1.1,60,2026-04-13 10h12.38.194441 -0500,
3,1,None,PracticeTrialsPROC,VM Stimuli/Place1.bmp,target,Target,Place,2-Back,2,2,0,None,0,,,,,,,,,,,,,,,0,2,2,2,346.01303024962544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.99674087483436,346.01303024962544,346.01303024962544,346.01303024962544,346.01303024962544,348.0052449996583,,,348.00719079189,348.0181225826964,348.50454079173505,348.5150811248459,350.021611624863,349.9977378747426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,,,,,,,,,,,,,AANNNAAA,1,Right,2026-04-13_10h12.33.000,EmoNback_Practice,,2025.1.1,60,2026-04-13 10h12.38.194441 -0500,
4,1,None,PracticeTrialsPROC,VM Stimuli/Place6.bmp,nontarget,Nontarget,Place,2-Back,3,3,0,None,0,,,,,,,,,,,,,,,0,3,3,3,350.021611624863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.00566245801747,350.021611624863,350.021611624863,350.021611624863,350.021611624863,352.00629308307543,,,352.0085894167423,352.01929374970496,352.50603537494317,352.51741020800546,354.01653150003403,353.99594804178923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,,,,,,,,,,,,,AANNNAAA,1,Right,2026-04-13_10h12.33.000,EmoNback_Practice,,2025.1.1,60,2026-04-13 10h12.38.194441 -0500,
5,1,None,PracticeTrialsPROC,VM Stimuli/Place1.bmp,target,Target,Place,2-Back,4,4,0,None,0,,,,,,,,,,,,,,,0,4,4,4,354.01653150003403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.00059604179114,354.01653150003403,354.01653150003403,354.01653150003403,354.01653150003403,356.0103431669995,,,356.01223766664043,356.02236820803955,356.5126761668362,356.52306166663766,358.0324859577231,358.00280704163015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,,,,,,,,,,,,,AANNNAAA,1,Right,2026-04-13_10h12.33.000,EmoNback_Practice,,2025.1.1,60,2026-04-13 10h12.38.194441 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.01061329199,358.0324859577231,358.0324859577231,358.0324859577231,358.0324859577231,373.7489446247928,space,15.70394574990496,None,,,,AANNNAAA,1,Right,2026-04-13_10h12.33.000,EmoNback_Practice,,2025.1.1,60,2026-04-13 10h12.38.194441 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.75065149972215,373.7629115418531,373.7629115418531,,,,,,,,,,
